,longitude,latitude
23843,2.37278215995,48.8458165206
23844,2.37280773287,48.8457374846
23845,2.37386262118,48.847849802
23846,2.37394339763,48.8477985624
23847,2.37500071173,48.8470277394
23848,2.37511032516,48.847094447
23849,2.37506836499,48.8471567623
23850,2.37364771058,48.8478599968
23851,2.37119956276,48.8493546314
23852,2.37395960201,48.8481340798
23853,2.37429024425,48.8495222152
23854,2.37503216886,48.8473445192
23855,2.37523947908,48.847428991
23856,2.37252042474,48.8485083254
23857,2.37437115168,48.8495879977
23858,2.37202893004,48.8468420978
23859,2.37559003127,48.8470490843
23860,2.37294694167,48.8458333437
23861,2.3738036157,48.8479331695
23862,2.37409482995,48.8477931041
23869,2.3759583791,48.8486188423
23870,2.37375720807,48.8467859251
23871,2.37394958501,48.8468223468
23887,2.3783308129,48.8506899722
23889,2.38276359971,48.8502347059
23890,2.37946270474,48.8465754335
23891,2.37762889412,48.8461740324
23892,2.38299568588,48.8501623026
23893,2.38136809872,48.8502839766
23894,2.3808250184,48.8479834782
23895,2.37618353944,48.8485379878
23896,2.38370366362,48.8471367606
23897,2.37937278383,48.84658235
23898,2.38153752749,48.8468108447
23899,2.37608189331,48.8483329435
23968,2.38383362312,48.8894538187
23969,2.38787689566,48.8974409953
23970,2.38810504929,48.8973945998
23971,2.37984581319,48.8929680435
23972,2.3800417911,48.8932353064
23973,2.38018789278,48.8930101993
23974,2.38369110563,48.8956553613
23975,2.38441214483,48.8963399522
23976,2.38597962304,48.897562773
23977,2.38845248328,48.8974875463
23978,2.38905773387,48.8974794498
23979,2.38505832288,48.894019155
23980,2.3838692298,48.8894686333
23981,2.38331301169,48.895937338
23982,2.38315425472,48.8959371229
23983,2.38584709013,48.8974938285
23984,2.38828507311,48.8974997526
23985,2.38825966244,48.8974058527
23986,2.38232528078,48.8948994047
23987,2.38376887774,48.8894285255
23988,2.38001815113,48.8931181615
23989,2.37933374214,48.892418512
23990,2.37923051177,48.8923157632
23991,2.38125633781,48.8943273392
23992,2.38412972159,48.895963457
23993,2.3859057097,48.8975605154
23994,2.38336654947,48.89578037
24007,2.32595511537,48.8561912797
24008,2.32821930678,48.8581850775
24009,2.32792878201,48.8577741087
24010,2.32826813625,48.8582705609
24011,2.32386398259,48.859226561
24025,2.32930676291,48.8429886822
24026,2.32878447265,48.8448313701
24027,2.32869107941,48.8448785565
24028,2.33664656947,48.8398572943
24029,2.32991442983,48.8471218939
24100,2.37217050014,48.8446540767
24174,2.3674394088,48.8459095338
24175,2.37150879589,48.8455630637
24176,2.36781566381,48.8458802075
24177,2.36690310965,48.8465738049
24178,2.36994543222,48.8454911672
24179,2.36999876031,48.8454075917
24180,2.37130822211,48.8481687736
24181,2.37234844316,48.845776125
24182,2.36747235141,48.8457924579
24183,2.36737325302,48.8458317053
24184,2.36927358551,48.8468512769
24185,2.36702607511,48.8465677425
24186,2.37079691325,48.8457667123
24187,2.37126259928,48.8480633518
24188,2.37128319294,48.8477919002
24189,2.36928242052,48.8468812833
24300,2.38129664784,48.8502901592
24301,2.38423611443,48.8500257606
24302,2.37608281871,48.848261541
24310,2.37208867046,48.844364761
24311,2.37202973056,48.8444241578
24326,2.36877989033,48.822819629
24327,2.36963325909,48.8218532393
24328,2.36969527146,48.8217594548
24329,2.36026177667,48.8260745389
24330,2.36254585756,48.8248302725
24331,2.36195015884,48.8238184437
24332,2.36202803996,48.8238046679
24333,2.36885033933,48.8229022833
24334,2.36662363976,48.8269841152
24335,2.3687057602,48.8230076283
24336,2.36924804275,48.8217877591
24337,2.3602646251,48.8261356749
24360,2.35635339099,48.8282530992
24361,2.3565484309,48.8284554565
24362,2.35682753993,48.8275559843
24363,2.35684058297,48.8275085633
24364,2.35962620803,48.8261585226
24369,2.3572271369,48.826256638
24371,2.3505706673,48.8259216562
24392,2.34701895224,48.8221504764
24393,2.34621151305,48.8222959101
24394,2.35240870917,48.821572959
24395,2.34851693644,48.8256209686
24396,2.34287469632,48.8214669061
24397,2.34267062172,48.8214558549
24398,2.3430657876,48.8216684861
24399,2.34317599698,48.8216234089
24414,2.3838341968,48.889222211
24415,2.39515321631,48.8905865087
24416,2.3894457546,48.8879119533
24417,2.39177034672,48.8885180924
24418,2.39310992233,48.8888684312
24419,2.38506541575,48.8867263547
24420,2.38647765883,48.8915734829
24421,2.38664961654,48.8917375172
24422,2.38487722089,48.8867121658
24423,2.38937928296,48.8878925364
24427,2.39729987053,48.8896370087
24428,2.39791716186,48.8877532405
24449,2.398122842,48.8858391501
24450,2.39665213812,48.8860285651
24480,2.39439766063,48.8846249705
24481,2.39447615575,48.8864066516
24482,2.39619127826,48.8864434269
24483,2.39426196588,48.8866273003
24484,2.39450732955,48.8863124951
24497,2.39514103703,48.883413851
24606,2.36736754536,48.8458794542
24607,2.3671943106,48.8458500664
24608,2.36931784004,48.8525508297
24609,2.36815283847,48.8489777582
24610,2.37053875432,48.8490971127
24611,2.3706130331,48.8454691573
24612,2.37084944776,48.8457611088
24646,2.36352762219,48.833631618
24647,2.36347573129,48.8334660651
24648,2.36354543031,48.8334087745
24649,2.35841321565,48.8319432384
24650,2.35827004172,48.8319108912
24651,2.35799863762,48.8317846832
24652,2.35660971017,48.8313243562
24653,2.36195521327,48.8331085757
24654,2.3617252497,48.8330772673
24655,2.35648091995,48.831213687
24656,2.35673605766,48.832776236
24657,2.35946795248,48.8364674003
24658,2.35712935351,48.8312093759
24659,2.36343805648,48.8333692131
24660,2.36359149463,48.8335544817
24661,2.36335960793,48.8336249701
24662,2.36472378757,48.8339114814
24663,2.35865646459,48.8355429637
24664,2.36183025106,48.8329490667
24665,2.36175709023,48.8327574655
24698,2.3649612157,48.8442178498
24699,2.36501023309,48.8438684079
24800,2.34521329906,48.8258388897
24801,2.34399453176,48.8202688269
24802,2.34527890972,48.8235992223
24803,2.34384365284,48.8260779763
24804,2.34619615688,48.8197606673
24805,2.35044574159,48.8209294329
24806,2.34250707152,48.8215286769
24807,2.34842408875,48.8240920671
24808,2.3451808533,48.8234288571
24809,2.34731199207,48.8256076054
24810,2.34708926426,48.8255771036
24811,2.34174838304,48.8252480911
24812,2.34501938587,48.823600494
24813,2.34438886407,48.8241749272
24814,2.34468048186,48.8240096942
24815,2.34444689472,48.8239829737
24816,2.3445158652,48.8239092382
24835,2.35541213314,48.822491548
24836,2.35520110272,48.8223188764
24837,2.34923718976,48.8222626647
24838,2.35728440874,48.82602128
24839,2.35459912316,48.8210969495
24840,2.34869348861,48.8239692051
24841,2.35740201463,48.8257509109
24842,2.34726899874,48.822319243
24843,2.35056672563,48.8257475485
24844,2.35380425927,48.8259611688
24903,2.38570974186,48.8829185261
24904,2.38997445986,48.8800735046
24905,2.38963508925,48.8796796355
24906,2.39023083192,48.8800486958
24907,2.39049119838,48.8803298131
24919,2.3993752541,48.882652803
24920,2.39833867106,48.8802368435
24921,2.39061064621,48.8801225879
24922,2.39680170151,48.8814121598
24923,2.39646398373,48.8814282525
24928,2.39532685718,48.8906873459
24929,2.39649820727,48.8905277167
24930,2.39805946748,48.8902764617
24933,2.38950305153,48.8685827642
24936,2.40417549753,48.8602989951
24945,2.38899616989,48.8600785972
24946,2.38915120802,48.8597594918
24947,2.40012368527,48.8616326998
24948,2.40052348973,48.8584507172
24949,2.40193167266,48.8592083925
24950,2.40200599308,48.8591263317
24951,2.39458652604,48.856637534
24957,2.39458205195,48.8564457091
24958,2.39811691717,48.8569805462
24959,2.39821868829,48.8569990079
24960,2.40377717788,48.8575161505
24961,2.39942539128,48.8575256277
24962,2.39821234055,48.8570340151
24963,2.39627046339,48.8543581981
24971,2.4040291558,48.8524373259
24972,2.401465424,48.8519262029
24973,2.40382639148,48.8523491127
24974,2.40464468245,48.8561521958
24990,2.39900555622,48.8502551023
24991,2.40261736828,48.8490137854
24992,2.40623093005,48.8505188663
24993,2.40251920531,48.8479338426
24994,2.39935199257,48.8504067204
24995,2.40293130107,48.8489127878
24996,2.40602467923,48.8477599727
24997,2.40279246123,48.8489918278
24998,2.39883185486,48.8508659321
24999,2.39868154856,48.8512252364
25100,2.36520870902,48.8438310753
25101,2.36491147667,48.8437620929
25102,2.36475232473,48.8435839045
25103,2.36491556536,48.83409049
25104,2.3735185358,48.8372712803
25105,2.37285709386,48.8369492074
25106,2.36726538302,48.8348726528
25107,2.37316179214,48.8379651545
25108,2.3648175805,48.8437946241
25109,2.36489145332,48.8438929325
25110,2.36499293857,48.8339545594
25111,2.36525909756,48.8439348789
25112,2.36696714812,48.8347955325
25113,2.37315886961,48.8382559116
25114,2.36952125228,48.8406164817
25115,2.36487048613,48.8435753728
25116,2.36473134874,48.8435692915
25117,2.3641574806,48.8427614193
25118,2.36630833918,48.8429013671
25119,2.37350021839,48.8376898162
25120,2.37334852338,48.8374029426
25121,2.36710975919,48.8347069397
25151,2.35835229874,48.8312008921
25152,2.35645125038,48.8308892889
25153,2.3581084384,48.8312948337
25154,2.35640276735,48.830731955
25163,2.37293383526,48.836879247
25164,2.36934231964,48.83517519
25165,2.37525500052,48.8357988942
25166,2.37515635974,48.8355293164
25167,2.37684449872,48.8307629526
25168,2.37761112756,48.8312102786
25169,2.37613711313,48.8313841791
25170,2.37614714745,48.831500263
25171,2.37484089826,48.8325635051
25172,2.37496843545,48.832616457
25173,2.3732961035,48.8343798406
25174,2.37958533107,48.8323375554
25175,2.3799399597,48.8323301301
25176,2.37170345671,48.8362666944
25177,2.37868836492,48.8330978813
25178,2.37743206846,48.8312159303
25179,2.37738222819,48.8311141683
25180,2.37242775926,48.8349847324
25181,2.37594929394,48.8315804863
25182,2.3746449346,48.8327381401
25183,2.37388036915,48.8375445023
25184,2.37819044499,48.8314358471
25185,2.37302472311,48.8344517818
25331,2.34604829239,48.8195321293
25332,2.3497742831,48.8206360765
25333,2.34922837615,48.8205030698
25334,2.35097550908,48.8210291532
25335,2.35469533313,48.8207746398
25336,2.3495199804,48.8204351297
25342,2.36051465354,48.8762530103
25343,2.36337202623,48.8821755541
25344,2.36314717907,48.8820894909
25345,2.36836781498,48.8838064636
25346,2.36458938526,48.8841826973
25347,2.36328383658,48.8821793065
25356,2.36267930252,48.8807299461
25357,2.36202459029,48.8807311064
25358,2.36331526409,48.8822554456
25359,2.36318240382,48.8820218087
25377,2.35537368382,48.8744436174
25378,2.34828335163,48.8757340131
25379,2.37718001818,48.865583941
25393,2.38677120622,48.862932985
25394,2.38677247786,48.862773094
25395,2.37835239337,48.8645406567
25396,2.37741361062,48.8655901721
25397,2.38252164533,48.8668778348
25398,2.38321218402,48.8635575617
25399,2.38335863967,48.8668191192
25443,2.41541981588,48.8543533226
25444,2.41124209674,48.8513770778
25445,2.41460028743,48.8535408844
25446,2.41161992914,48.8491034802
25447,2.41558170242,48.8522298578
25448,2.4154527248,48.8466523969
25449,2.41170421058,48.8471228762
25450,2.41402271503,48.8472367078
25451,2.41506025966,48.8467485004
25600,2.38233399503,48.828237472
25601,2.37776384535,48.8310729366
25602,2.38261874297,48.8281489157
25603,2.38261214996,48.8282076317
25626,2.37676938195,48.8304581345
25627,2.37996629947,48.8320721372
25628,2.38059240288,48.8313328615
25629,2.37933197323,48.8295561116
25630,2.38228764276,48.8301150763
25631,2.38374448368,48.828958136
25632,2.37696127149,48.8305573115
25633,2.37940008313,48.8280697162
25634,2.38252820814,48.8283134515
25635,2.38030200397,48.8319679471
25636,2.37698339375,48.8304915491
25640,2.37486693605,48.8452088435
25641,2.37246647173,48.8442873167
25642,2.37124416333,48.845375258
25643,2.37086284576,48.8454253076
25644,2.37202099874,48.8455165601
25645,2.3719574956,48.8455412825
25646,2.37282779938,48.845656733
25647,2.3690719348,48.8443296626
25648,2.36838506801,48.8451316161
25649,2.36995682749,48.8453530175
25650,2.37121539066,48.8431678774
25651,2.37478179295,48.8430797821
25652,2.38132847822,48.8442370606
25653,2.37080358294,48.8432746531
25654,2.37625696591,48.8421808962
25655,2.36763968644,48.8457552376
25656,2.37622065874,48.8420606759
25657,2.37640492833,48.8421857559
25658,2.37013622269,48.8431826809
25659,2.37219688802,48.8443773665
25660,2.37064081192,48.8435393514
25661,2.37051356497,48.8434868081
25662,2.36766428164,48.8457346147
25663,2.36923941445,48.8446950388
25816,2.36918032393,48.8541747653
25817,2.36901648359,48.8541571852
25818,2.36916463596,48.8537037669
25819,2.37073797202,48.8563015381
25820,2.3700293041,48.8531886523
25821,2.37035690238,48.8567685426
25822,2.37193374291,48.8580669653
25823,2.37040356781,48.8555663767
25824,2.3699363872,48.8553728442
25825,2.3684596109,48.8569528656
25826,2.36874530209,48.8570447555
25845,2.3769324581,48.8534162422
25846,2.37208557406,48.858139508
25847,2.37777675274,48.8568309949
25848,2.37834525447,48.8587441018
25849,2.3803762787,48.8536646034
25850,2.37774657191,48.856703426
25851,2.3807388834,48.8557610565
25852,2.37990139293,48.8577112917
25853,2.37686128964,48.8579191165
25854,2.37581707289,48.8593732739
25855,2.37943589578,48.8572877498
25856,2.37771670654,48.8567459669
25888,2.39844917238,48.850084792
25889,2.39844245714,48.8501866922
25890,2.39774088097,48.8483760397
25891,2.39808787934,48.8513951893
25892,2.39833440999,48.851314168
25893,2.39251394193,48.8536442724
25894,2.39250035455,48.8534719243
25895,2.38924599354,48.852344561
25896,2.39411259088,48.8563854945
25897,2.39448392208,48.85641512
25898,2.39578121261,48.8543734641
25899,2.39575027952,48.8543167359
25936,2.38773106922,48.862980523
25937,2.38732878853,48.8632155269
25938,2.3882825256,48.8632909853
25939,2.38349153124,48.8671152719
25940,2.38717609872,48.8680226685
25947,2.39447494622,48.864727982
25948,2.39440627353,48.8649031138
25949,2.38851722456,48.8632036774
25950,2.39448441391,48.8649833798
25951,2.38936672915,48.8685624809
25965,2.40619133891,48.8525971449
25966,2.40632689287,48.8476591576
25967,2.41133931509,48.8487659408
25968,2.4107235429,48.8474100292
25969,2.41070072752,48.8473410644
25970,2.40636479309,48.8478304678
25971,2.40632754202,48.8488907058
25972,2.40651989608,48.8478122264
25999,2.40401512266,48.8575725043
26118,2.35571258569,48.8379408619
26119,2.3590431486,48.8366006911
26120,2.35334748533,48.8347991914
26121,2.35368544182,48.8344430588
26122,2.35774047016,48.8346844048
26123,2.35588623604,48.8321996125
26124,2.35795002462,48.838652071
26125,2.35797728943,48.8385332815
26126,2.35276415104,48.8370456443
26127,2.3522188885,48.8367798657
26128,2.35534565554,48.8376956803
26129,2.35307332472,48.8369750541
26130,2.36138022386,48.8397930087
26131,2.35763560793,48.8345515779
26132,2.35267504883,48.8357855378
26133,2.35251600261,48.8359914027
26134,2.35677687925,48.8333916226
26135,2.35822240405,48.8387415567
26136,2.35716081477,48.8383351683
26140,2.35832729715,48.8314083892
26141,2.35680696899,48.8308991061
26142,2.35826506134,48.8285099134
26152,2.36333500823,48.826777372
26154,2.35831077902,48.8315145245
26155,2.35650777246,48.8309098494
26165,2.36710574096,48.8344353429
26166,2.36515343883,48.8319778037
26167,2.36469432616,48.8323391927
26168,2.3622693023,48.8328378479
26169,2.36229214768,48.8327338511
26170,2.36373979472,48.8331426926
26185,2.36958303511,48.8331828992
26186,2.36841283106,48.8273971572
26187,2.36901642003,48.8294003884
26188,2.36633330979,48.8310946847
26189,2.36746724523,48.8303162681
26190,2.36876505448,48.829470907
26191,2.37107717293,48.8277800096
26192,2.36657220098,48.8270841272
26300,2.39482192636,48.8490282182
26301,2.39426580006,48.8506855365
26302,2.39474263968,48.8492194202
26303,2.39152032016,48.8557526567
26304,2.39590842718,48.8541897624
26305,2.39868975738,48.8508436978
26312,2.41303925427,48.8442459444
26338,2.40770530151,48.8472038227
26339,2.41049647414,48.8470971204
26340,2.41416710315,48.8439507676
26341,2.41445094466,48.8439414485
26342,2.39932601088,48.8479444732
26343,2.39923545247,48.8478995316
26344,2.40797375592,48.8473212813
26345,2.4132171272,48.8440330673
26346,2.41101522637,48.8466663676
26347,2.4105934602,48.8443448975
26348,2.40596499484,48.8472350813
26349,2.40365236935,48.8477039823
26350,2.40091179004,48.8479344898
26351,2.41142899908,48.844180474
26352,2.40568248811,48.844883681
26353,2.40311805991,48.8458590117
26354,2.40264924546,48.8451244321
26355,2.40256935101,48.8449207562
26356,2.40629447682,48.8446180719
26357,2.41443824819,48.844118056
26358,2.41497086146,48.8462509399
26359,2.41481604393,48.8462814676
26360,2.41008076532,48.8443849596
26361,2.40308522616,48.8458299522
26362,2.40547310389,48.8447568146
26363,2.40591897434,48.8448430483
26364,2.40617122088,48.8446922234
26365,2.40407129633,48.8454676557
26366,2.41050474403,48.8444055424
26367,2.41035823825,48.8444434325
26368,2.4063141672,48.8471006669
26369,2.41280914803,48.8441573245
26370,2.41398361432,48.8463390752
26383,2.40009361276,48.8395558297
26384,2.39881138114,48.8384065573
26385,2.39846881275,48.8382839281
26386,2.39433962676,48.8392246661
26387,2.39403159793,48.8393040636
26388,2.38943800856,48.8388855513
26389,2.39014092013,48.8389545255
26390,2.39634631926,48.8394868345
26391,2.39476339541,48.8393776447
26392,2.39130583446,48.8374271951
26393,2.39763511852,48.8395167836
26394,2.39951060482,48.8358086162
26395,2.3901658944,48.839008339
26396,2.40192695589,48.8371632936
26397,2.39125555629,48.8373924749
26398,2.39767623997,48.8354978521
26399,2.39954136588,48.8358856942
26400,2.40970592598,48.8585236565
26401,2.41003606897,48.8565342462
26402,2.4057855726,48.856355957
26403,2.40499151576,48.8562327178
26404,2.40921422891,48.8623333445
26405,2.40930643923,48.8623749767
26409,2.40923742058,48.8622070272
26410,2.40907117047,48.8606443306
26411,2.40395115065,48.8577135872
26482,2.39888332539,48.867549655
26483,2.39602288766,48.8700723592
26484,2.39468314324,48.8699341218
26485,2.39582224657,48.8699961593
26496,2.39971514075,48.8665873139
26497,2.39991876432,48.8666891706
26498,2.39809167293,48.8654924447
26499,2.39981359329,48.8663577926
26615,2.41975097443,48.8241776556
26616,2.42294611116,48.82421369
26617,2.39969571419,48.8306522781
26618,2.39811262236,48.8316844005
26619,2.40349457035,48.8318662296
26622,2.45486837374,48.8339425749
26623,2.46105484823,48.8297599006
26624,2.464190189,48.8270649408
26632,2.44275860173,48.8185702909
26633,2.46478689927,48.8270022126
26634,2.45790145777,48.8236667853
26635,2.45823511827,48.8234173874
26636,2.46493753006,48.827482179
26637,2.46477484346,48.8270545229
26644,2.38246893867,48.839790878
26645,2.3823138309,48.8397868294
26657,2.38140766159,48.8441865809
26658,2.37908502319,48.8405871037
26659,2.37985083099,48.840369376
26660,2.3855526106,48.8423463306
26661,2.39094608085,48.8374259442
26662,2.38921855784,48.8388526478
26663,2.3861726119,48.8357483498
26664,2.38673961719,48.8362955732
26665,2.37660659102,48.8421825608
26666,2.38535854457,48.842540578
26667,2.38182814492,48.844243732
26699,2.37931169403,48.840071
26823,2.39763163552,48.8353708764
26824,2.40047233861,48.83490177
26825,2.39888323576,48.8331699399
26826,2.4006390689,48.8344700178
26827,2.40080783952,48.8347633836
26828,2.39884488696,48.8333757593
26829,2.40234317698,48.836885987
26830,2.39882158836,48.833294185
26831,2.39725144253,48.8321801487
26832,2.40225692213,48.8369929818
26833,2.40238861238,48.8334674542
26834,2.40203676351,48.833552168
26852,2.41983902545,48.8242449165
26853,2.39980805336,48.8305604689
26854,2.40141073759,48.829408043
26855,2.41923990558,48.8276024217
26856,2.40367815585,48.8293253699
26857,2.4036055048,48.8293057758
26858,2.40364550888,48.8292548541
26879,2.41037173304,48.8440501057
26880,2.411294592,48.8341094037
26881,2.40926305758,48.8405554015
26882,2.40835453291,48.835106912
26883,2.41060836539,48.8341514026
26884,2.41175170032,48.8354433926
26885,2.40814985652,48.8352291914
26886,2.41376862007,48.839752867
26887,2.41096413243,48.8340420142
26888,2.41119178592,48.8342093115
26889,2.41111365209,48.8341828965
26892,2.40985170376,48.8345038656
26893,2.41144805554,48.8351399641
26900,2.40001777246,48.8665006019
26901,2.3987859261,48.865057809
26902,2.40166728607,48.8679027682
26903,2.39895607395,48.8674829835
26908,2.3988369023,48.8645402732
26909,2.39791519218,48.8649961492
26915,2.39914913063,48.8639043763
26916,2.40412691593,48.8645904207
26917,2.40207849445,48.8592695897
26918,2.39926560486,48.8640064166
26919,2.41487709226,48.8465298322
26920,2.41558377175,48.8467810109
26921,2.41320711545,48.8491535135
26922,2.41305753783,48.8492130098
26923,2.41284674469,48.8491161672
26924,2.41574442941,48.8522430412
26925,2.41560977392,48.8520736837
26926,2.4160100282,48.8492307176
26927,2.41593843821,48.8492317919
26945,2.39991302698,48.8857567172
26946,2.41074348816,48.8785410411
26947,2.40828866566,48.8810421327
26948,2.41177202985,48.8803379134
26949,2.4084158848,48.8805895343
26950,2.41171161565,48.8801565551
26954,2.29222455406,48.8897948222
26955,2.29265211838,48.889768983
26956,2.29224343466,48.8899380838
26957,2.28353118801,48.8868331526
26958,2.29262240342,48.8898753411
26964,2.41194883165,48.8803112643
26965,2.41197959293,48.8788983334
26966,2.41225759864,48.8796866244
26967,2.41219631503,48.8794536269
26970,2.30184084786,48.8249598444
26971,2.31385276174,48.8222764656
26972,2.30209944415,48.8246664689
26982,2.42087176427,48.8447734364
26983,2.41794802086,48.8464314349
26984,2.41249901694,48.8337124412
26985,2.42102669872,48.8447768521
26986,2.4177680449,48.8435463042
26987,2.41769615433,48.8437772879
26988,2.41756555638,48.8492048403
26989,2.41772523013,48.8466226015
26990,2.41757567031,48.8462892295
26991,2.42105656382,48.8449462043
26992,2.41845174013,48.8437309399
26993,2.41780789451,48.8437385995
26994,2.41744293649,48.8436818696
26995,2.41746551371,48.8492305091
26996,2.41799673126,48.8463303224
27100,2.37654695892,48.8386341756
27101,2.3762608892,48.8387264586
27102,2.37560514995,48.838815493
27103,2.38193237306,48.833589247
27104,2.38207253599,48.8336285714
27105,2.38202100951,48.8336341491
27106,2.38464616867,48.8360502322
27107,2.3760159413,48.838966885
27124,2.38657682739,48.8474705925
27125,2.3839136422,48.8471028985
27145,2.39222676229,48.848792477
27146,2.39231630793,48.8488380355
27147,2.39567834967,48.8479958138
27148,2.39724190984,48.8479429349
27149,2.39904706421,48.8477027652
27150,2.39762716034,48.8479167197
27151,2.39286403797,48.848112367
27152,2.39279265934,48.8481552521
27156,2.39420838117,48.8483224623
27157,2.40188700581,48.8447020466
27158,2.39762697784,48.8482157329
27159,2.39874432909,48.8480113878
27160,2.39304600401,48.8479362095
27162,2.39308098738,48.8479902657
27177,2.38982920346,48.8444264528
27178,2.38916740409,48.8409935596
27179,2.38721880604,48.8415823827
27180,2.38825211728,48.8402400676
27181,2.39731792222,48.8427740936
27182,2.39758568593,48.8396911659
27183,2.39419575958,48.8409925633
27184,2.39019806375,48.8391409449
27185,2.39235142534,48.8402248701
27186,2.39529572212,48.8400596796
27187,2.39476726738,48.8394631901
27188,2.39652701545,48.843767789
27189,2.39226627583,48.8404570042
27190,2.39285516887,48.8402576471
27191,2.38928436028,48.8411188914
27192,2.39509537768,48.8400985222
27195,2.39745816646,48.842612559
27196,2.39968376558,48.8397513443
27197,2.39517432889,48.8400415801
27333,2.40266740956,48.8397630233
27334,2.40246055736,48.8397785463
27335,2.40037020514,48.8395092205
27336,2.40675908348,48.8357883906
27337,2.40452521389,48.834382011
27338,2.40907108028,48.8404667104
27339,2.40864071862,48.8390607793
27340,2.40047898379,48.8397522608
27341,2.4045631996,48.8407764473
27342,2.40237909458,48.8397617803
27343,2.40060060676,48.8398634098
27344,2.40328071224,48.8365824967
27345,2.40799302823,48.8370805755
27346,2.40458964299,48.8400320683
27347,2.40815433891,48.8380478764
27348,2.40242568492,48.8369023289
27349,2.40464799023,48.8400300734
27350,2.40429507017,48.8400796152
27357,2.38916789043,48.852298428
27358,2.38253607365,48.8539659131
27359,2.38446280918,48.8503349771
27360,2.39167063553,48.8490079481
27361,2.38832314851,48.852914262
27362,2.3827951416,48.8540516588
27363,2.39494506671,48.8491473725
27364,2.39232126138,48.8505166598
27365,2.39858443147,48.8500327817
27366,2.39834173578,48.8513985018
27367,2.39820114316,48.851126808
27368,2.39441783869,48.850573591
27369,2.31386853384,48.825841528
27370,2.31656894181,48.8251741506
27371,2.31813519662,48.8248262076
27372,2.32103971278,48.8277165642
27373,2.31294764115,48.8259760146
27374,2.31382680041,48.8257612541
27375,2.31735292315,48.8291613221
27376,2.31719961448,48.8292167355
27409,2.43000057895,48.8231949768
27410,2.42246690529,48.824047473
27411,2.42303397241,48.8240736306
27412,2.42308954045,48.8241376349
27413,2.42017639756,48.8239972411
27418,2.32105235137,48.8206797935
27419,2.32560481088,48.8196666621
27420,2.3204318156,48.8208577453
27425,2.41747158144,48.8494018433
27426,2.41749479464,48.8493472898
27440,2.34443212088,48.8160156368
27441,2.34565888302,48.8149261846
27442,2.34564666881,48.8151673521
27443,2.35346571025,48.8177331799
27455,2.33223509562,48.8168749785
27456,2.34454198398,48.8155632748
27457,2.35336059929,48.8177407091
27458,2.35324920488,48.8173900036
27472,2.26727785369,48.8313416118
27473,2.26727330363,48.8314002417
27474,2.26703996395,48.8313573021
27475,2.26711930113,48.8317099644
27476,2.27159524188,48.8268928155
27477,2.27187781209,48.8268438056
27478,2.27348901742,48.8277654452
27479,2.27433159401,48.8279469184
27480,2.26711608586,48.8345329754
27481,2.26694510158,48.8340793132
27482,2.26688466373,48.8345305219
27483,2.27411551314,48.827696334
27484,2.26786400241,48.8278238774
27485,2.2676758814,48.8275597637
27486,2.26732751583,48.8278910046
27487,2.26711812337,48.8315698611
27488,2.27349551049,48.8280242185
27489,2.27356612338,48.8280519104
27490,2.2716984404,48.8268205056
27491,2.26675744212,48.8342937768
27492,2.26675989285,48.8340737623
27493,2.26680239168,48.8340071884
27494,2.26694198231,48.8337423312
27610,2.3706647819,48.8641514974
27611,2.36942703463,48.8657455076
27612,2.36803071886,48.8650942532
27613,2.36813371726,48.8652370745
27614,2.36524357619,48.8667580314
27615,2.36779895493,48.8652400822
27632,2.37486749121,48.8652732097
27633,2.37219511563,48.8686718528
27634,2.37217528732,48.8682144888
27635,2.3728917768,48.8704579972
27636,2.37117435923,48.8699182736
27637,2.36983364489,48.866153779
27638,2.37046130105,48.8660338869
27639,2.37242938948,48.8679657798
27640,2.37590216661,48.8671979008
27641,2.3710775414,48.8660679589
27642,2.3727787544,48.8704947178
27643,2.37378678668,48.8693719545
27652,2.330817462,48.8239470342
27653,2.32615105126,48.8248928185
27654,2.32679067386,48.8230101457
27655,2.32824428642,48.824382198
27656,2.32579899992,48.8230032525
27657,2.3647641251,48.8664427914
27658,2.36530427311,48.8666350048
27659,2.36986315208,48.8637265085
27660,2.36874756444,48.8644605738
27661,2.36926347606,48.8644274991
27662,2.36926109148,48.8643643076
27663,2.36690814816,48.8668378978
27664,2.36714351771,48.8666644569
27665,2.36744193197,48.8666086593
27666,2.36690482748,48.8667104269
27667,2.36973182477,48.8659478297
27668,2.36721343155,48.86273549
27691,2.36960549262,48.8663393228
27692,2.36990685857,48.8660536461
27693,2.37121190201,48.8662510778
27694,2.37317104662,48.8668655173
27695,2.37258562922,48.8681168222
27696,2.37515145511,48.8652193342
27697,2.37048537592,48.865854299
27698,2.37069956243,48.8659068975
27699,2.37240158208,48.8682932802
27803,2.31091873324,48.8249790421
27804,2.30241627851,48.8253562133
27805,2.3040317542,48.8247154333
27806,2.30644530605,48.8262467149
27807,2.30438945677,48.826981557
27808,2.3063595832,48.8261368636
27809,2.30693926698,48.8272120712
27810,2.3185411727,48.824366576
27811,2.31401895442,48.8255686119
27812,2.30847363439,48.823773734
27813,2.30857810527,48.8237284371
27814,2.3056852521,48.8275159408
27815,2.30455473485,48.8269209798
27816,2.30464171625,48.8268732353
27817,2.3044231292,48.8265428071
27818,2.30412599897,48.82451356
27819,2.30429362429,48.8251947077
27820,2.30402742927,48.8252181377
27821,2.31144351531,48.8249584198
27822,2.31670790063,48.8249794512
27823,2.30866771038,48.8236258117
